,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
192,2020-01-14 00:30:00,69290.23686800682,-6005.4783027999565,81332.31582655359,69290.23686800682,69290.23686800682,-30588.218815916232,-30588.218815916232,-30588.218815916232,-52603.214646078144,-52603.214646078144,-52603.214646078144,22014.99583016191,22014.99583016191,22014.99583016191,0.0,0.0,0.0,38702.018052090585
193,2020-01-14 01:30:00,69262.49573193878,-2221.8596731357156,84818.49744599676,69262.49573193878,69262.49573193878,-28693.593135777923,-28693.593135777923,-28693.593135777923,-50788.65341279844,-50788.65341279844,-50788.65341279844,22095.06027702051,22095.06027702051,22095.06027702051,0.0,0.0,0.0,40568.90259616086
194,2020-01-14 02:30:00,69234.75459587075,-2212.9116106386996,92370.18633338515,69234.75459587075,69234.75459587075,-24902.47666573843,-24902.47666573843,-24902.47666573843,-46979.33563159586,-46979.33563159586,-46979.33563159586,22076.85896585742,22076.85896585742,22076.85896585742,0.0,0.0,0.0,44332.27793013232
195,2020-01-14 03:30:00,69207.01345980272,-4654.861122350734,88738.70172919844,69207.01345980272,69207.01345980272,-27672.339563512425,-27672.339563512425,-27672.339563512425,-49643.050180585386,-49643.050180585386,-49643.050180585386,21970.710617072968,21970.710617072968,21970.710617072968,0.0,0.0,0.0,41534.6738962903
196,2020-01-14 04:30:00,69179.27232373468,-11733.651846836325,83860.19823068364,69179.27232373468,69179.27232373468,-35232.75943290316,-35232.75943290316,-35232.75943290316,-57019.69166979861,-57019.69166979861,-57019.69166979861,21786.932236895438,21786.932236895438,21786.932236895438,0.0,0.0,0.0,33946.51289083152
197,2020-01-14 05:30:00,69151.53118766667,-14521.851704917022,73236.33649366643,69151.53118766667,69151.53118766667,-40001.734257345925,-40001.734257345925,-40001.734257345925,-61537.45828750331,-61537.45828750331,-61537.45828750331,21535.724030157395,21535.724030157395,21535.724030157395,0.0,0.0,0.0,29149.796930320743
198,2020-01-14 06:30:00,69123.79005159863,-14356.781383760546,75541.29860465147,69123.79005159863,69123.79005159863,-37957.551483283605,-37957.551483283605,-37957.551483283605,-59184.613352615954,-59184.613352615954,-59184.613352615954,21227.06186933236,21227.06186933236,21227.06186933236,0.0,0.0,0.0,31166.23856831502
199,2020-01-14 07:30:00,69096.04891553058,-7136.30688601281,82953.3614601718,69096.04891553058,69096.04891553058,-32494.08616617557,-32494.08616617557,-32494.08616617557,-53364.684631638585,-53364.684631638585,-53364.684631638585,20870.598465463012,20870.598465463012,20870.598465463012,0.0,0.0,0.0,36601.962749355014
200,2020-01-14 08:30:00,69068.30777946257,-9121.917896366946,83380.28610391977,69068.30777946257,69068.30777946257,-28877.43317604382,-28877.43317604382,-28877.43317604382,-49353.007421071925,-49353.007421071925,-49353.007421071925,20475.57424502811,20475.57424502811,20475.57424502811,0.0,0.0,0.0,40190.87460341875
201,2020-01-14 09:30:00,69040.56664339453,-1849.7719837437028,87557.81023954408,69040.56664339453,69040.56664339453,-25946.96322706311,-25946.96322706311,-25946.96322706311,-45997.702008686945,-45997.702008686945,-45997.702008686945,20050.738781623833,20050.738781623833,20050.738781623833,0.0,0.0,0.0,43093.60341633142
202,2020-01-14 10:30:00,69012.82550732649,10970.453939923795,98282.32234620048,69012.82550732649,69012.82550732649,-15021.401148568919,-15021.401148568919,-15021.401148568919,-34625.684619930624,-34625.684619930624,-34625.684619930624,19604.283471361712,19604.283471361712,19604.283471361712,0.0,0.0,0.0,53991.42435875757
203,2020-01-14 11:30:00,68985.08437125848,37281.27649294557,125424.3072284919,68985.08437125848,68985.08437125848,11548.000001114347,11548.000001114347,11548.000001114347,-7595.785968556291,-7595.785968556291,-7595.785968556291,19143.785969670636,19143.785969670636,19143.785969670636,0.0,0.0,0.0,80533.08437237282
204,2020-01-14 12:30:00,68957.34323519043,76809.93044854795,162561.18292478457,68957.34323519043,68957.34323519043,50400.07966581722,50400.07966581722,50400.07966581722,31723.912931065923,31723.912931065923,31723.912931065923,18676.166734751285,18676.166734751285,18676.166734751285,0.0,0.0,0.0,119357.42290100765
205,2020-01-14 13:30:00,68929.6020991224,114900.30218663019,200859.6218486075,68929.6020991224,68929.6020991224,86577.1093585102,86577.1093585102,86577.1093585102,68369.45151284509,68369.45151284509,68369.45151284509,18207.65784566514,18207.65784566514,18207.65784566514,0.0,0.0,0.0,155506.7114576326
206,2020-01-14 14:30:00,68901.86096305438,129793.67989309758,216463.2647675069,68901.86096305438,68901.86096305438,104447.95517000856,104447.95517000856,104447.95517000856,86704.17108044066,86704.17108044066,86704.17108044066,17743.7840895679,17743.7840895679,17743.7840895679,0.0,0.0,0.0,173349.81613306294
207,2020-01-14 15:30:00,68874.11982698634,121739.24366866727,216460.52197895432,68874.11982698634,68874.11982698634,100630.20068581599,100630.20068581599,100630.20068581599,83340.84455045032,83340.84455045032,83340.84455045032,17289.356135365684,17289.356135365684,17289.356135365684,0.0,0.0,0.0,169504.32051280234
208,2020-01-14 16:30:00,68846.37869091831,111653.56217303257,200907.3105958219,68846.37869091831,68846.37869091831,86588.08458147032,86588.08458147032,86588.08458147032,69739.60913550378,69739.60913550378,69739.60913550378,16848.47544596653,16848.47544596653,16848.47544596653,0.0,0.0,0.0,155434.46327238862
209,2020-01-14 17:30:00,68818.63755485028,104991.46507494738,191303.0030918118,68818.63755485028,68818.63755485028,77901.05946700713,77901.05946700713,77901.05946700713,61476.50904917028,61476.50904917028,61476.50904917028,16424.550417836854,16424.550417836854,16424.550417836854,0.0,0.0,0.0,146719.69702185743
210,2020-01-14 18:30:00,68790.89641878224,104911.67327587705,194029.5282041631,68790.89641878224,68790.89641878224,79906.29264288096,79906.29264288096,79906.29264288096,63885.969559150915,63885.969559150915,63885.969559150915,16020.323083730034,16020.323083730034,16020.323083730034,0.0,0.0,0.0,148697.1890616632
211,2020-01-14 19:30:00,68763.15528271421,109411.65207309497,194701.58672783026,68763.15528271421,68763.15528271421,83128.0662934594,83128.0662934594,83128.0662934594,67490.16072031348,67490.16072031348,67490.16072031348,15637.90557314591,15637.90557314591,15637.90557314591,0.0,0.0,0.0,151891.22157617362
212,2020-01-14 20:30:00,68735.41261381806,94143.18604424613,183764.07493059617,68735.41261381806,68735.41261381806,72791.21706551943,72791.21706551943,72791.21706551943,57512.39166814374,57512.39166814374,57512.39166814374,15278.825397375713,15278.825397375713,15278.825397375713,0.0,0.0,0.0,141526.6296793375
213,2020-01-14 21:30:00,68707.66994492187,66224.26949717086,154714.5151947505,68707.66994492187,68707.66994492187,43421.93165705899,43421.93165705899,43421.93165705899,28477.85314837756,28477.85314837756,28477.85314837756,14944.07850868143,14944.07850868143,14944.07850868143,0.0,0.0,0.0,112129.60160198086
214,2020-01-14 22:30:00,68679.92727602572,28137.24679783029,116075.60015024494,68679.92727602572,68679.92727602572,4833.681954523142,4833.681954523142,4833.681954523142,-9800.507033866259,-9800.507033866259,-9800.507033866259,14634.188988389398,14634.188988389398,14634.188988389398,0.0,0.0,0.0,73513.60923054886
215,2020-01-14 23:30:00,68652.18460712954,-3166.6721945146583,84984.14509762492,68652.18460712954,68652.18460712954,-25878.210352642887,-25878.210352642887,-25878.210352642887,-40227.484488386624,-40227.484488386624,-40227.484488386624,14349.274135743739,14349.274135743739,14349.274135743739,0.0,0.0,0.0,42773.97425448666
216,2020-01-15 00:30:00,68624.44193823339,-13355.255554437586,74259.51939853172,68624.44193823339,68624.44193823339,-38514.10098036122,-38514.10098036122,-38514.10098036122,-52603.21464628249,-52603.21464628249,-52603.21464628249,14089.113665921273,14089.113665921273,14089.113665921273,0.0,0.0,0.0,30110.34095787217
217,2020-01-15 01:30:00,68596.69926933723,-15250.982050919094,75766.9042949404,68596.69926933723,68596.69926933723,-36935.431729640535,-36935.431729640535,-36935.431729640535,-50788.653412667896,-50788.653412667896,-50788.653412667896,13853.221683027356,13853.221683027356,13853.221683027356,0.0,0.0,0.0,31661.267539696695
218,2020-01-15 02:30:00,68568.95660044106,-6420.2988296540525,77175.69393297345,68568.95660044106,68568.95660044106,-33338.41556206867,-33338.41556206867,-33338.41556206867,-46979.33563142051,-46979.33563142051,-46979.33563142051,13640.920069351834,13640.920069351834,13640.920069351834,0.0,0.0,0.0,35230.54103837239
219,2020-01-15 03:30:00,68541.2139315449,-10546.287166098778,74828.83805438041,68541.2139315449,68541.2139315449,-36191.638254342855,-36191.638254342855,-36191.638254342855,-49643.050180346305,-49643.050180346305,-49643.050180346305,13451.411926003444,13451.411926003444,13451.411926003444,0.0,0.0,0.0,32349.575677202047
220,2020-01-15 04:30:00,68513.47126264872,-19563.64383917263,68295.75743325628,68513.47126264872,68513.47126264872,-43735.83795259977,-43735.83795259977,-43735.83795259977,-57019.691669516615,-57019.691669516615,-57019.691669516615,13283.853716916836,13283.853716916836,13283.853716916836,0.0,0.0,0.0,24777.633310048943
221,2020-01-15 05:30:00,68485.72859375256,-24448.89480371869,66019.87191700483,68485.72859375256,68485.72859375256,-48400.033486015214,-48400.033486015214,-48400.033486015214,-61537.45828737208,-61537.45828737208,-61537.45828737208,13137.424801356854,13137.424801356854,13137.424801356854,0.0,0.0,0.0,20085.695107737345
222,2020-01-15 06:30:00,68457.9859248564,-25140.758769826192,66405.56340044487,68457.9859248564,68457.9859248564,-46173.22025944151,-46173.22025944151,-46173.22025944151,-59184.6133534415,-59184.6133534415,-59184.6133534415,13011.393093999995,13011.393093999995,13011.393093999995,0.0,0.0,0.0,22284.765665414896
223,2020-01-15 07:30:00,68430.24325596023,-16636.524291832768,69561.67897057427,68430.24325596023,68430.24325596023,-40459.50896970109,-40459.50896970109,-40459.50896970109,-53364.68463253812,-53364.68463253812,-53364.68463253812,12905.17566283703,12905.17566283703,12905.17566283703,0.0,0.0,0.0,27970.73428625914
224,2020-01-15 08:30:00,68402.50058706407,-9153.46771843685,78149.40256783158,68402.50058706407,68402.50058706407,-36534.61425750026,-36534.61425750026,-36534.61425750026,-49353.0074211133,-49353.0074211133,-49353.0074211133,12818.393163613046,12818.393163613046,12818.393163613046,0.0,0.0,0.0,31867.886329563815
225,2020-01-15 09:30:00,68374.7579181679,-11864.728494736948,79024.18112853047,68374.7579181679,68374.7579181679,-33246.78489467723,-33246.78489467723,-33246.78489467723,-45997.70200874406,-45997.70200874406,-45997.70200874406,12750.917114066828,12750.917114066828,12750.917114066828,0.0,0.0,0.0,35127.973023490675
226,2020-01-15 10:30:00,68347.01524927175,1621.4933143235714,89982.25127133196,68347.01524927175,68347.01524927175,-21922.775490979446,-21922.775490979446,-21922.775490979446,-34625.684620659405,-34625.684620659405,-34625.684620659405,12702.909129679958,12702.909129679958,12702.909129679958,0.0,0.0,0.0,46424.2397582923
227,2020-01-15 11:30:00,68319.27258037557,31937.052620001894,117418.62802548673,68319.27258037557,68319.27258037557,5079.065403911227,5079.065403911227,5079.065403911227,-7595.785969923424,-7595.785969923424,-7595.785969923424,12674.851373834652,12674.851373834652,12674.851373834652,0.0,0.0,0.0,73398.3379842868
228,2020-01-15 12:30:00,68291.5299114794,66352.72844807309,154575.74849619964,68291.5299114794,68291.5299114794,44391.48055016963,44391.48055016963,44391.48055016963,31723.912931825547,31723.912931825547,31723.912931825547,12667.567618344086,12667.567618344086,12667.567618344086,0.0,0.0,0.0,112683.01046164904
229,2020-01-15 13:30:00,68263.78724258325,105757.43184487334,191179.76669135966,68263.78724258325,68263.78724258325,81051.68597156837,81051.68597156837,81051.68597156837,68369.45151149454,68369.45151149454,68369.45151149454,12682.234460073834,12682.234460073834,12682.234460073834,0.0,0.0,0.0,149315.47321415163
230,2020-01-15 14:30:00,68236.04457368709,125737.88809612003,211789.79578854825,68236.04457368709,68236.04457368709,99424.5534781385,99424.5534781385,99424.5534781385,86704.17107955522,86704.17107955522,86704.17107955522,12720.382398583282,12720.382398583282,12720.382398583282,0.0,0.0,0.0,167660.5980518256
231,2020-01-15 15:30:00,68208.30190571371,119945.21120637053,206311.67577054145,68208.30190571371,68208.30190571371,96124.73119177936,96124.73119177936,96124.73119177936,83340.84455009419,83340.84455009419,83340.84455009419,12783.886641685172,12783.886641685172,12783.886641685172,0.0,0.0,0.0,164333.03309749305
232,2020-01-15 16:30:00,68180.55923774034,105419.09422278224,196039.33077549483,68180.55923774034,68180.55923774034,82614.55680624282,82614.55680624282,82614.55680624282,69739.60913554703,69739.60913554703,69739.60913554703,12874.947670695805,12874.947670695805,12874.947670695805,0.0,0.0,0.0,150795.11604398314
233,2020-01-15 17:30:00,68152.81656976698,95332.17969704009,186592.97566407916,68152.81656976698,68152.81656976698,74472.5708117475,74472.5708117475,74472.5708117475,61476.50904926732,61476.50904926732,61476.50904926732,12996.061762480193,12996.061762480193,12996.061762480193,0.0,0.0,0.0,142625.38738151448
234,2020-01-15 18:30:00,68125.07390179361,98990.13509578834,189674.26854384807,68125.07390179361,68125.07390179361,77035.95138728168,77035.95138728168,77035.95138728168,63885.969558772966,63885.969558772966,63885.969558772966,13149.981828508699,13149.981828508699,13149.981828508699,0.0,0.0,0.0,145161.02528907527
235,2020-01-15 19:30:00,68097.33123382024,104183.68440157828,192258.42045882263,68097.33123382024,68097.33123382024,80829.82980859296,80829.82980859296,80829.82980859296,67490.16072046719,67490.16072046719,67490.16072046719,13339.669088125775,13339.669088125775,13339.669088125775,0.0,0.0,0.0,148927.1610424132
236,2020-01-15 20:30:00,68069.58856584686,92821.46989013684,185398.7459832204,68069.58856584686,68069.58856584686,71080.62791562364,71080.62791562364,71080.62791562364,57512.39166790273,57512.39166790273,57512.39166790273,13568.236247720906,13568.236247720906,13568.236247720906,0.0,0.0,0.0,139150.2164814705
237,2020-01-15 21:30:00,68041.8458978735,63586.390917556804,148971.4295111213,68041.8458978735,68041.8458978735,42316.736145247436,42316.736145247436,42316.736145247436,28477.853147730762,28477.853147730762,28477.853147730762,13838.882997516674,13838.882997516674,13838.882997516674,0.0,0.0,0.0,110358.58204312093
238,2020-01-15 22:30:00,68014.10322990012,28954.25539726173,116642.00449898226,68014.10322990012,68014.10322990012,4354.317738081464,4354.317738081464,4354.317738081464,-9800.507034631184,-9800.507034631184,-9800.507034631184,14154.824772712649,14154.824772712649,14154.824772712649,0.0,0.0,0.0,72368.42096798158
239,2020-01-15 23:30:00,67986.36056192675,-4065.627254120802,88308.25940187403,67986.36056192675,67986.36056192675,-25708.268645776272,-25708.268645776272,-25708.268645776272,-40227.48448823319,-40227.48448823319,-40227.48448823319,14519.215842456912,14519.215842456912,14519.215842456912,0.0,0.0,0.0,42278.09191615047
240,2020-01-16 00:30:00,67958.61789395339,-16972.1544257069,77822.92045904073,67958.61789395339,67958.61789395339,-37668.146747451385,-37668.146747451385,-37668.146747451385,-52603.214646083106,-52603.214646083106,-52603.214646083106,14935.067898631725,14935.067898631725,14935.067898631725,0.0,0.0,0.0,30290.471146502
241,2020-01-16 01:30:00,67930.87522598001,-10477.638627154556,77502.7062935916,67930.87522598001,67930.87522598001,-35383.488008628905,-35383.488008628905,-35383.488008628905,-50788.65341273626,-50788.65341273626,-50788.65341273626,15405.165404107345,15405.165404107345,15405.165404107345,0.0,0.0,0.0,32547.387217351104
